dt,temp
2021-09-16 02:00:00+02:00,13.73
2021-09-16 03:00:00+02:00,13.76
2021-09-16 04:00:00+02:00,13.66
2021-09-16 05:00:00+02:00,14.04
2021-09-16 06:00:00+02:00,14.46
2021-09-16 07:00:00+02:00,14.42
2021-09-16 08:00:00+02:00,14.54
2021-09-16 09:00:00+02:00,14.87
2021-09-16 10:00:00+02:00,16.26
2021-09-15 02:00:00+02:00,17.49
2021-09-15 03:00:00+02:00,16.8
2021-09-15 04:00:00+02:00,16.72
2021-09-15 05:00:00+02:00,16.23
2021-09-15 06:00:00+02:00,16.2
2021-09-15 07:00:00+02:00,16.41
2021-09-15 08:00:00+02:00,16.5
2021-09-15 09:00:00+02:00,17.18
2021-09-15 10:00:00+02:00,18.25
2021-09-15 11:00:00+02:00,18.05
2021-09-15 12:00:00+02:00,18.7
2021-09-15 13:00:00+02:00,19.25
2021-09-15 14:00:00+02:00,19.43
2021-09-15 15:00:00+02:00,19.69
2021-09-15 16:00:00+02:00,19.98
2021-09-15 17:00:00+02:00,18.86
2021-09-15 18:00:00+02:00,18.51
2021-09-15 19:00:00+02:00,17.67
2021-09-15 20:00:00+02:00,16.63
2021-09-15 21:00:00+02:00,16.04
2021-09-15 22:00:00+02:00,14.9
2021-09-16 00:00:00+02:00,13.81
2021-09-16 01:00:00+02:00,13.86
2021-09-14 02:00:00+02:00,13.53
2021-09-14 03:00:00+02:00,13.16
2021-09-14 04:00:00+02:00,13.0
2021-09-14 05:00:00+02:00,12.84
2021-09-14 06:00:00+02:00,12.74
2021-09-14 07:00:00+02:00,12.1
2021-09-14 08:00:00+02:00,12.25
2021-09-14 09:00:00+02:00,13.18
2021-09-14 10:00:00+02:00,14.29
2021-09-14 11:00:00+02:00,17.12
2021-09-14 12:00:00+02:00,19.81
2021-09-14 13:00:00+02:00,21.39
2021-09-14 14:00:00+02:00,22.74
2021-09-14 15:00:00+02:00,22.43
2021-09-14 16:00:00+02:00,21.84
2021-09-14 17:00:00+02:00,21.27
2021-09-14 18:00:00+02:00,20.68
2021-09-14 19:00:00+02:00,19.96
2021-09-14 20:00:00+02:00,19.7
2021-09-14 21:00:00+02:00,19.36
2021-09-14 22:00:00+02:00,19.0
2021-09-14 23:00:00+02:00,18.59
2021-09-15 00:00:00+02:00,18.21
2021-09-15 01:00:00+02:00,17.77
2021-09-13 02:00:00+02:00,11.76
2021-09-13 03:00:00+02:00,11.27
2021-09-13 04:00:00+02:00,10.84
2021-09-13 05:00:00+02:00,10.41
2021-09-13 06:00:00+02:00,10.34
2021-09-13 07:00:00+02:00,10.6
2021-09-13 08:00:00+02:00,11.81
2021-09-13 09:00:00+02:00,12.83
2021-09-13 10:00:00+02:00,14.62
2021-09-13 11:00:00+02:00,16.28
2021-09-13 12:00:00+02:00,17.06
2021-09-13 13:00:00+02:00,18.01
2021-09-13 14:00:00+02:00,18.65
2021-09-13 15:00:00+02:00,19.34
2021-09-13 16:00:00+02:00,19.14
2021-09-13 17:00:00+02:00,19.12
2021-09-13 18:00:00+02:00,19.03
2021-09-13 19:00:00+02:00,18.17
2021-09-13 20:00:00+02:00,16.89
2021-09-13 21:00:00+02:00,15.45
2021-09-13 23:00:00+02:00,14.43
2021-09-14 00:00:00+02:00,14.07
2021-09-14 01:00:00+02:00,13.96
2021-09-12 02:00:00+02:00,17.1
2021-09-12 04:00:00+02:00,15.55
2021-09-12 06:00:00+02:00,14.08
2021-09-12 07:00:00+02:00,13.74
2021-09-12 08:00:00+02:00,14.15
2021-09-12 09:00:00+02:00,14.39
2021-09-12 10:00:00+02:00,15.15
2021-09-12 11:00:00+02:00,16.27
2021-09-12 12:00:00+02:00,17.6
2021-09-12 13:00:00+02:00,19.06
2021-09-12 14:00:00+02:00,19.83
2021-09-12 15:00:00+02:00,20.03
2021-09-12 16:00:00+02:00,20.95
2021-09-12 17:00:00+02:00,20.44
2021-09-12 18:00:00+02:00,19.76
2021-09-12 19:00:00+02:00,18.43
2021-09-12 20:00:00+02:00,16.52
2021-09-12 21:00:00+02:00,15.23
2021-09-12 22:00:00+02:00,14.4
2021-09-12 23:00:00+02:00,13.34
2021-09-13 00:00:00+02:00,12.57
2021-09-13 01:00:00+02:00,12.12
2021-09-11 02:00:00+02:00,15.75
2021-09-11 03:00:00+02:00,15.79
2021-09-11 04:00:00+02:00,15.84
2021-09-11 05:00:00+02:00,16.02
2021-09-11 06:00:00+02:00,16.12
2021-09-11 07:00:00+02:00,15.97
2021-09-11 09:00:00+02:00,16.93
2021-09-11 10:00:00+02:00,17.54
2021-09-11 11:00:00+02:00,17.96
2021-09-11 12:00:00+02:00,18.76
2021-09-11 13:00:00+02:00,19.62
2021-09-11 14:00:00+02:00,20.55
2021-09-11 15:00:00+02:00,20.34
2021-09-11 17:00:00+02:00,19.5
2021-09-11 18:00:00+02:00,19.51
2021-09-11 19:00:00+02:00,19.4
2021-09-11 20:00:00+02:00,18.73
2021-09-11 21:00:00+02:00,18.3
2021-09-11 22:00:00+02:00,18.14
2021-09-11 23:00:00+02:00,17.86
2021-09-12 01:00:00+02:00,17.22
2021-09-20 04:00:00+02:00,11.2
2021-09-20 05:00:00+02:00,10.38
2021-09-20 06:00:00+02:00,9.93
2021-09-20 07:00:00+02:00,9.57
2021-09-20 08:00:00+02:00,9.07
2021-09-20 09:00:00+02:00,10.24
2021-09-19 03:00:00+02:00,12.56
2021-09-19 04:00:00+02:00,12.59
2021-09-19 05:00:00+02:00,12.21
2021-09-19 06:00:00+02:00,12.09
2021-09-19 07:00:00+02:00,12.14
2021-09-19 09:00:00+02:00,12.97
2021-09-19 10:00:00+02:00,14.22
2021-09-19 11:00:00+02:00,16.31
2021-09-19 12:00:00+02:00,19.11
2021-09-19 13:00:00+02:00,20.86
2021-09-19 14:00:00+02:00,20.45
2021-09-19 15:00:00+02:00,20.16
2021-09-19 16:00:00+02:00,20.64
2021-09-19 18:00:00+02:00,19.29
2021-09-19 19:00:00+02:00,18.22
2021-09-19 20:00:00+02:00,16.97
2021-09-19 22:00:00+02:00,14.85
2021-09-20 00:00:00+02:00,13.83
2021-09-20 01:00:00+02:00,13.24
2021-09-18 02:00:00+02:00,12.26
2021-09-18 03:00:00+02:00,11.72
2021-09-18 04:00:00+02:00,11.26
2021-09-18 05:00:00+02:00,10.92
2021-09-18 06:00:00+02:00,10.5
2021-09-18 07:00:00+02:00,10.44
2021-09-18 08:00:00+02:00,11.22
2021-09-18 10:00:00+02:00,14.47
2021-09-18 11:00:00+02:00,16.4
2021-09-18 12:00:00+02:00,19.53
2021-09-18 13:00:00+02:00,21.12
2021-09-18 14:00:00+02:00,22.52
2021-09-18 15:00:00+02:00,21.71
2021-09-18 16:00:00+02:00,21.54
2021-09-18 17:00:00+02:00,21.37
2021-09-18 18:00:00+02:00,20.72
2021-09-18 19:00:00+02:00,19.57
2021-09-18 21:00:00+02:00,16.55
2021-09-18 22:00:00+02:00,15.33
2021-09-19 00:00:00+02:00,13.93
2021-09-19 01:00:00+02:00,13.39
2021-09-17 03:00:00+02:00,13.69
2021-09-17 04:00:00+02:00,13.8
2021-09-17 06:00:00+02:00,14.34
2021-09-17 08:00:00+02:00,14.5
2021-09-17 09:00:00+02:00,14.66
2021-09-17 10:00:00+02:00,16.16
2021-09-17 13:00:00+02:00,19.38
2021-09-17 14:00:00+02:00,22.06
2021-09-17 16:00:00+02:00,20.87
2021-09-17 17:00:00+02:00,20.37
2021-09-17 18:00:00+02:00,20.18
2021-09-17 19:00:00+02:00,19.58
2021-09-17 20:00:00+02:00,17.5
2021-09-17 22:00:00+02:00,15.16
2021-09-17 23:00:00+02:00,14.48
2021-09-18 00:00:00+02:00,13.71
2021-09-18 01:00:00+02:00,12.85
2021-09-16 11:00:00+02:00,18.07
2021-09-16 12:00:00+02:00,18.91
2021-09-16 13:00:00+02:00,19.95
2021-09-16 14:00:00+02:00,20.21
2021-09-16 15:00:00+02:00,20.32
2021-09-16 16:00:00+02:00,20.3
2021-09-16 20:00:00+02:00,16.99
2021-09-16 21:00:00+02:00,15.8
2021-09-17 00:00:00+02:00,13.2
2021-09-17 01:00:00+02:00,13.23
2021-09-15 02:00:00+02:00,16.69
2021-09-15 03:00:00+02:00,16.56
2021-09-15 04:00:00+02:00,16.62
2021-09-15 05:00:00+02:00,16.73
2021-09-15 06:00:00+02:00,16.71
2021-09-15 07:00:00+02:00,16.54
2021-09-15 08:00:00+02:00,16.92
2021-09-15 09:00:00+02:00,17.85
2021-09-22 02:00:00+02:00,9.95
2021-09-22 03:00:00+02:00,9.15
2021-09-22 04:00:00+02:00,8.65
2021-09-22 05:00:00+02:00,9.11
2021-09-22 06:00:00+02:00,8.79
2021-09-22 07:00:00+02:00,9.05
2021-09-22 08:00:00+02:00,9.06
2021-09-22 09:00:00+02:00,10.48
2021-09-22 10:00:00+02:00,12.52
2021-09-22 11:00:00+02:00,14.81
2021-09-22 12:00:00+02:00,17.69
2021-09-22 13:00:00+02:00,20.25
2021-09-22 14:00:00+02:00,20.27
2021-09-22 15:00:00+02:00,21.44
2021-09-22 16:00:00+02:00,21.53
2021-09-22 18:00:00+02:00,19.63
2021-09-21 02:00:00+02:00,7.95
2021-09-21 03:00:00+02:00,7.78
2021-09-21 04:00:00+02:00,7.32
2021-09-21 05:00:00+02:00,7.16
2021-09-21 06:00:00+02:00,7.31
2021-09-21 07:00:00+02:00,6.23
2021-09-21 08:00:00+02:00,7.05
2021-09-21 09:00:00+02:00,9.0
2021-09-21 10:00:00+02:00,11.13
2021-09-21 11:00:00+02:00,14.36
2021-09-21 12:00:00+02:00,16.61
2021-09-21 13:00:00+02:00,18.72
2021-09-21 14:00:00+02:00,18.89
2021-09-21 15:00:00+02:00,18.96
2021-09-21 18:00:00+02:00,18.37
2021-09-21 19:00:00+02:00,17.4
2021-09-21 20:00:00+02:00,15.37
