dt,temp
2021-10-16 09:00:00+02:00,5.33
2021-10-26 03:00:00+02:00,7.48
2021-10-26 05:00:00+02:00,7.94
2021-10-26 07:00:00+02:00,8.3
2021-10-26 09:00:00+02:00,8.76
2021-10-25 02:00:00+02:00,3.04
2021-10-25 03:00:00+02:00,2.57
2021-10-25 04:00:00+02:00,2.16
2021-10-25 05:00:00+02:00,1.81
2021-10-25 06:00:00+02:00,2.24
2021-10-25 07:00:00+02:00,1.79
2021-10-25 08:00:00+02:00,1.73
2021-10-25 13:00:00+02:00,10.62
2021-10-25 14:00:00+02:00,11.44
2021-10-25 18:00:00+02:00,10.07
2021-10-25 19:00:00+02:00,8.97
2021-10-25 21:00:00+02:00,7.33
2021-10-25 22:00:00+02:00,6.63
2021-10-25 23:00:00+02:00,6.47
2021-10-26 00:00:00+02:00,6.26
2021-10-26 01:00:00+02:00,6.87
2021-10-24 02:00:00+02:00,2.53
2021-10-24 03:00:00+02:00,2.22
2021-10-24 04:00:00+02:00,2.06
2021-10-24 05:00:00+02:00,1.78
2021-10-24 06:00:00+02:00,1.39
2021-10-24 07:00:00+02:00,0.98
2021-10-24 08:00:00+02:00,1.21
2021-10-24 09:00:00+02:00,1.72
2021-10-24 10:00:00+02:00,4.18
2021-10-24 14:00:00+02:00,10.88
2021-10-24 19:00:00+02:00,6.09
2021-10-24 21:00:00+02:00,4.31
2021-10-24 22:00:00+02:00,3.59
2021-10-24 23:00:00+02:00,3.65
2021-10-25 00:00:00+02:00,2.78
2021-10-25 01:00:00+02:00,2.76
2021-10-23 02:00:00+02:00,4.54
2021-10-23 03:00:00+02:00,4.2
2021-10-23 04:00:00+02:00,4.29
2021-10-23 05:00:00+02:00,3.88
2021-10-23 06:00:00+02:00,3.78
2021-10-23 07:00:00+02:00,3.02
2021-10-23 08:00:00+02:00,2.73
2021-10-23 09:00:00+02:00,3.34
2021-10-23 10:00:00+02:00,5.76
2021-10-23 11:00:00+02:00,7.26
2021-10-23 13:00:00+02:00,9.96
2021-10-23 14:00:00+02:00,10.29
2021-10-23 16:00:00+02:00,10.5
2021-10-23 18:00:00+02:00,8.35
2021-10-23 19:00:00+02:00,6.81
2021-10-23 20:00:00+02:00,6.57
2021-10-23 21:00:00+02:00,5.57
2021-10-23 23:00:00+02:00,3.75
2021-10-24 00:00:00+02:00,3.36
2021-10-24 01:00:00+02:00,3.3
2021-10-22 02:00:00+02:00,5.43
2021-10-22 03:00:00+02:00,4.96
2021-10-22 04:00:00+02:00,4.8
2021-10-22 05:00:00+02:00,4.94
2021-10-22 06:00:00+02:00,4.69
2021-10-22 07:00:00+02:00,4.9
2021-10-22 09:00:00+02:00,5.4
2021-10-22 10:00:00+02:00,6.7
2021-10-22 11:00:00+02:00,7.71
2021-10-22 15:00:00+02:00,10.0
2021-10-22 17:00:00+02:00,9.05
2021-10-22 19:00:00+02:00,8.61
2021-10-23 01:00:00+02:00,4.76
2021-10-21 02:00:00+02:00,14.29
2021-10-21 03:00:00+02:00,14.58
2021-10-21 04:00:00+02:00,15.3
2021-10-21 13:00:00+02:00,11.28
2021-10-21 18:00:00+02:00,8.68
2021-10-21 22:00:00+02:00,6.36
2021-10-21 23:00:00+02:00,6.17
2021-10-27 02:00:00+02:00,7.6
2021-10-27 04:00:00+02:00,7.53
2021-10-27 08:00:00+02:00,8.64
2021-10-27 09:00:00+02:00,9.01
2021-10-27 10:00:00+02:00,9.8
2021-10-27 11:00:00+02:00,11.13
2021-10-26 14:00:00+02:00,13.6
2021-10-26 16:00:00+02:00,13.26
2021-10-26 17:00:00+02:00,12.88
2021-10-26 21:00:00+02:00,8.56
2021-10-26 22:00:00+02:00,7.79
2021-10-26 23:00:00+02:00,8.44
2021-10-27 00:00:00+02:00,8.15
2021-10-27 01:00:00+02:00,8.2
2021-10-22 02:00:00+02:00,4.88
2021-10-22 03:00:00+02:00,4.62
2021-10-22 06:00:00+02:00,4.46
2021-10-22 07:00:00+02:00,4.37
2021-10-22 10:00:00+02:00,5.9
2021-10-22 12:00:00+02:00,8.17
2021-10-27 14:00:00+02:00,13.91
2021-10-22 14:00:00+02:00,8.21
2021-10-22 15:00:00+02:00,8.69
2021-10-22 17:00:00+02:00,8.77
2021-10-27 18:00:00+02:00,12.17
2021-10-22 18:00:00+02:00,8.32
2021-10-22 21:00:00+02:00,7.42
2021-10-22 22:00:00+02:00,7.01
2021-10-28 00:00:00+02:00,7.08
2021-10-30 03:00:00+02:00,6.1
2021-10-30 04:00:00+02:00,5.89
2021-10-30 05:00:00+02:00,5.62
2021-10-30 06:00:00+02:00,6.76
2021-10-30 08:00:00+02:00,6.41
2021-10-30 09:00:00+02:00,7.89
2021-10-30 10:00:00+02:00,8.62
2021-10-30 14:00:00+02:00,12.42
2021-10-30 15:00:00+02:00,12.39
2021-10-30 17:00:00+02:00,10.87
2021-10-30 20:00:00+02:00,9.65
2021-10-29 03:00:00+02:00,4.05
2021-10-29 04:00:00+02:00,3.55
2021-10-29 05:00:00+02:00,3.52
2021-10-29 07:00:00+02:00,3.06
2021-10-29 09:00:00+02:00,4.93
2021-10-29 10:00:00+02:00,6.5
2021-10-29 11:00:00+02:00,8.86
2021-10-29 12:00:00+02:00,11.0
2021-10-29 16:00:00+02:00,13.66
2021-10-29 17:00:00+02:00,12.52
2021-10-29 19:00:00+02:00,9.59
2021-10-29 20:00:00+02:00,9.06
2021-10-29 22:00:00+02:00,7.76
2021-10-30 00:00:00+02:00,7.36
2021-10-30 01:00:00+02:00,6.73
2021-10-28 02:00:00+02:00,6.06
2021-10-28 05:00:00+02:00,5.77
2021-10-28 06:00:00+02:00,5.31
2021-10-28 14:00:00+02:00,14.02
2021-10-28 15:00:00+02:00,14.25
2021-10-28 16:00:00+02:00,14.07
2021-10-28 20:00:00+02:00,6.74
2021-10-28 21:00:00+02:00,6.25
2021-10-28 22:00:00+02:00,5.99
2021-10-29 00:00:00+02:00,4.87
2021-10-29 01:00:00+02:00,5.03
2021-10-28 01:00:00+02:00,6.58
2021-10-25 16:00:00+02:00,12.03
2021-10-25 19:00:00+02:00,7.8
