dt,temp
2021-10-15 23:00:00+01:00,6.78
2021-10-16 00:00:00+01:00,6.98
2021-10-13 01:00:00+01:00,9.02
2021-10-13 08:00:00+01:00,9.17
2021-10-13 09:00:00+01:00,10.34
2021-10-13 12:00:00+01:00,12.98
2021-10-21 01:00:00+01:00,8.38
2021-10-21 02:00:00+01:00,8.28
2021-10-21 03:00:00+01:00,7.86
2021-10-21 04:00:00+01:00,8.03
2021-10-21 05:00:00+01:00,8.31
2021-10-21 06:00:00+01:00,7.62
2021-10-21 07:00:00+01:00,6.38
2021-10-21 08:00:00+01:00,5.4
2021-10-21 09:00:00+01:00,5.53
2021-10-20 01:00:00+01:00,15.43
2021-10-20 03:00:00+01:00,15.02
2021-10-20 04:00:00+01:00,14.86
2021-10-20 12:00:00+01:00,14.8
2021-10-20 13:00:00+01:00,15.24
2021-10-20 15:00:00+01:00,15.17
2021-10-20 19:00:00+01:00,11.28
2021-10-20 20:00:00+01:00,10.4
2021-10-20 21:00:00+01:00,9.84
2021-10-20 23:00:00+01:00,8.84
2021-10-21 00:00:00+01:00,8.4
2021-10-19 02:00:00+01:00,15.13
2021-10-19 03:00:00+01:00,15.07
2021-10-19 06:00:00+01:00,15.68
2021-10-19 09:00:00+01:00,16.99
2021-10-19 10:00:00+01:00,17.21
2021-10-19 11:00:00+01:00,16.98
2021-10-19 12:00:00+01:00,17.27
2021-10-19 13:00:00+01:00,17.5
2021-10-19 14:00:00+01:00,17.55
2021-10-19 19:00:00+01:00,16.81
2021-10-19 20:00:00+01:00,16.51
2021-10-19 21:00:00+01:00,16.17
2021-10-19 22:00:00+01:00,16.0
2021-10-20 00:00:00+01:00,15.63
2021-10-18 19:00:00+01:00,15.36
2021-10-16 05:00:00+01:00,8.81
2021-10-16 06:00:00+01:00,8.33
2021-10-16 08:00:00+01:00,9.22
2021-10-16 10:00:00+01:00,12.35
2021-10-26 01:00:00+01:00,7.83
2021-10-26 03:00:00+01:00,8.07
2021-10-26 06:00:00+01:00,8.39
2021-10-26 07:00:00+01:00,8.68
2021-10-25 01:00:00+01:00,10.44
2021-10-25 03:00:00+01:00,9.99
2021-10-25 05:00:00+01:00,9.85
2021-10-25 07:00:00+01:00,9.9
2021-10-25 18:00:00+01:00,11.19
2021-10-25 19:00:00+01:00,10.09
2021-10-25 21:00:00+01:00,8.66
2021-10-25 22:00:00+01:00,8.19
2021-10-24 01:00:00+01:00,10.52
2021-10-24 10:00:00+01:00,11.09
2021-10-24 18:00:00+01:00,12.34
2021-10-24 19:00:00+01:00,11.89
2021-10-24 23:00:00+01:00,11.01
2021-10-23 03:00:00+01:00,7.43
2021-10-23 04:00:00+01:00,7.9
2021-10-23 05:00:00+01:00,8.09
2021-10-23 08:00:00+01:00,7.75
2021-10-23 11:00:00+01:00,10.86
2021-10-23 13:00:00+01:00,11.92
2021-10-23 14:00:00+01:00,12.01
2021-10-23 19:00:00+01:00,11.13
2021-10-23 21:00:00+01:00,10.84
2021-10-23 22:00:00+01:00,10.67
2021-10-23 23:00:00+01:00,10.6
2021-10-22 01:00:00+01:00,5.37
2021-10-22 02:00:00+01:00,5.19
2021-10-22 03:00:00+01:00,5.21
2021-10-22 04:00:00+01:00,5.48
2021-10-22 05:00:00+01:00,5.97
2021-10-22 06:00:00+01:00,6.49
2021-10-22 07:00:00+01:00,6.62
2021-10-22 08:00:00+01:00,6.48
2021-10-22 11:00:00+01:00,10.07
2021-10-22 13:00:00+01:00,11.68
2021-10-22 14:00:00+01:00,12.11
2021-10-22 15:00:00+01:00,12.67
2021-10-22 16:00:00+01:00,12.45
2021-10-22 21:00:00+01:00,8.92
2021-10-22 23:00:00+01:00,8.58
2021-10-21 02:00:00+01:00,8.93
2021-10-21 03:00:00+01:00,8.74
2021-10-21 04:00:00+01:00,8.46
2021-10-21 08:00:00+01:00,5.28
2021-10-21 09:00:00+01:00,5.93
2021-10-21 11:00:00+01:00,8.01
2021-10-21 13:00:00+01:00,9.75
2021-10-21 18:00:00+01:00,8.22
2021-10-21 20:00:00+01:00,6.15
2021-10-21 21:00:00+01:00,5.85
2021-10-21 22:00:00+01:00,5.81
2021-10-21 23:00:00+01:00,5.57
2021-10-22 00:00:00+01:00,5.36
2021-10-21 09:00:00+01:00,5.84
2021-10-27 01:00:00+01:00,13.93
2021-10-27 06:00:00+01:00,13.84
2021-10-26 10:00:00+01:00,10.83
2021-10-26 13:00:00+01:00,13.91
2021-10-26 14:00:00+01:00,14.85
2021-10-26 15:00:00+01:00,15.25
2021-10-26 17:00:00+01:00,14.67
2021-10-22 02:00:00+01:00,5.92
2021-10-22 03:00:00+01:00,5.76
2021-10-22 05:00:00+01:00,5.86
2021-10-22 06:00:00+01:00,6.16
2021-10-22 07:00:00+01:00,6.9
2021-10-22 09:00:00+01:00,8.1
2021-10-27 11:00:00+01:00,15.15
2021-10-22 12:00:00+01:00,10.73
2021-10-22 13:00:00+01:00,11.71
2021-10-22 13:00:00+01:00,11.63
2021-10-22 15:00:00+01:00,12.32
2021-10-27 17:00:00+01:00,14.84
2021-10-22 18:00:00+01:00,8.83
2021-10-22 19:00:00+01:00,9.76
2021-10-27 21:00:00+01:00,14.01
2021-10-22 21:00:00+01:00,7.15
2021-10-27 22:00:00+01:00,14.03
2021-10-27 23:00:00+01:00,14.1
2021-10-22 23:00:00+01:00,6.59
2021-10-30 04:00:00+01:00,9.06
2021-10-30 06:00:00+01:00,9.51
2021-10-30 10:00:00+01:00,9.3
2021-10-30 11:00:00+01:00,10.2
2021-10-30 16:00:00+01:00,12.1
2021-10-29 09:00:00+01:00,12.62
2021-10-29 12:00:00+01:00,12.78
2021-10-29 15:00:00+01:00,12.64
2021-10-29 18:00:00+01:00,9.89
2021-10-29 19:00:00+01:00,9.29
2021-10-29 23:00:00+01:00,8.17
2021-10-30 00:00:00+01:00,8.2
2021-10-28 11:00:00+01:00,13.94
2021-10-28 12:00:00+01:00,14.81
2021-10-28 13:00:00+01:00,15.27
2021-10-28 19:00:00+01:00,13.67
2021-10-28 00:00:00+01:00,14.11
2021-10-25 19:00:00+01:00,9.69
